,URI,birthDate,birthPlace_label,birthPlace,office,mayorCity,termStart,termEnd,name,birthPlaceLat,birthPlaceLon,cityLat,cityLon,gender,distance,startAge,endAge,termLength
580,http://dbpedia.org/resource/Abel_Nazario,1970-06-24,Springfield Massachusetts,"http://dbpedia.org/resource/Springfield,_Massachusetts",Mayor of Yauco,Yauco,,,Abel Nazario,42.101387,-72.59027900000001,18.036945000000003,-66.85028100000001,male,2728.8722177253935,,,
581,http://dbpedia.org/resource/Adam_Heinrich_Wilhelm_Uloth,1804-03-01,{Homberg (Efze)|Electorate of Hesse},{http://dbpedia.org/resource/Homberg_(Efze)|http://dbpedia.org/resource/Electorate_of_Hesse},Mayor of Marburg,Marburg,,,Adam Heinrich Wilhelm Uloth,,,,,male,,,,
582,http://dbpedia.org/resource/Adam_Wilson,1814-09-22,Edinburgh,http://dbpedia.org/resource/Edinburgh,Mayor of Toronto,Toronto,1859.0,1860.0,Adam Wilson,55.953056000000004,-3.188889,43.700001,-79.400002,male,5335.7627461932325,45.0,46.0,1.0
583,http://dbpedia.org/resource/Adolph_Sutro,1830-04-29,{Aachen|Prussia},{http://dbpedia.org/resource/Aachen|http://dbpedia.org/resource/Prussia},Mayor of San Francisco,San Francisco,,,Adolph Sutro,,,37.783333,-122.41666399999998,male,,,,
584,http://dbpedia.org/resource/Adolphe_Guillet_dit_Tourangeau,1831-01-15,{Lower Canada|Quebec City},{http://dbpedia.org/resource/Lower_Canada|http://dbpedia.org/resource/Quebec_City},Mayor of Quebec City,Quebec City,1864.0,1865.0,Adolphe Guillet dit Tourangeau,,,,,male,,33.0,34.0,1.0
585,http://dbpedia.org/resource/Adriana_Krnáčová,1960-09-26,{Czechoslovakia|Slovakia|Bratislava},{http://dbpedia.org/resource/Czechoslovakia|http://dbpedia.org/resource/Slovakia|http://dbpedia.org/resource/Bratislava},Mayor of Prague,Prague,,,Adriana Krnáčová,,,,,female,,,,
586,http://dbpedia.org/resource/Aivars_Aksenoks,1961-05-24,{Riga|Latvian Soviet Socialist Republic},{http://dbpedia.org/resource/Riga|http://dbpedia.org/resource/Latvian_Soviet_Socialist_Republic},Mayor of Riga,Riga,,,Aivars Aksenoks,,,,,male,,,,
587,http://dbpedia.org/resource/Alan_Autry,1952-07-31,{Louisiana|Shreveport Louisiana},"{http://dbpedia.org/resource/Louisiana|http://dbpedia.org/resource/Shreveport,_Louisiana}",Mayor of Fresno California,Fresno California,,,Alan Autry,,,36.747776,-119.772499,male,,,,
588,http://dbpedia.org/resource/Cameron_E._Thom,1825-06-20,{Richmond Virginia|Culpeper County Virginia},"{http://dbpedia.org/resource/Richmond,_Virginia|http://dbpedia.org/resource/Culpeper_County,_Virginia}",Mayor of Los Angeles,Los Angeles,,,Cameron E. Thom,37.533333,-77.466667,34.049999,-118.25,male,3667.793425146973,,,
589,http://dbpedia.org/resource/Carl_Brewer_(politician),1957-03-08,{Kansas|Wichita Kansas|United States},"{http://dbpedia.org/resource/Kansas|http://dbpedia.org/resource/Wichita,_Kansas|http://dbpedia.org/resource/United_States}",Mayor of Wichita,Wichita,2007.0,,Carl Brewer (Politiker),,,,,male,,50.0,,
590,http://dbpedia.org/resource/Carl_Stokes,1927-06-21,{Cleveland|Ohio|United States},{http://dbpedia.org/resource/Cleveland|http://dbpedia.org/resource/Ohio|http://dbpedia.org/resource/United_States},Mayor of Cleveland,Cleveland,1968.0,1971.0,Carl Stokes,41.482224,-81.669724,41.482224,-81.669724,male,0.0,41.0,44.0,3.0
591,http://dbpedia.org/resource/Carl_West_Rich,1898-09-12,Cincinnati,http://dbpedia.org/resource/Cincinnati,Mayor of Cincinnati,Cincinnati,1947.0,1948.0,Carl West Rich,,,,,male,,49.0,50.0,1.0
592,http://dbpedia.org/resource/Carol_Schmidt,1846-06-25,Bălți,http://dbpedia.org/resource/Bălți,Mayor of Chișinău,Chișinău,1877.0,1903.0,"Шмидт, Карл Александрович",,,,,male,,31.0,57.0,26.0
593,"http://dbpedia.org/resource/Carter_Harrison,_Jr.",1860-04-23,{Chicago|Illinois},{http://dbpedia.org/resource/Chicago|http://dbpedia.org/resource/Illinois},Mayor of Chicago,Chicago,1897.0,1905.0,Carter Harrison Jr.,41.836945,-87.68472299999999,41.836945,-87.68472299999999,male,0.0,37.0,45.0,8.0
594,"http://dbpedia.org/resource/Carter_Harrison,_Sr.",1825-02-15,{Kentucky|Fayette County Kentucky},"{http://dbpedia.org/resource/Kentucky|http://dbpedia.org/resource/Fayette_County,_Kentucky}",Mayor of Chicago,Chicago,1879.0,1887.0,Carter Harrison Sr.,,,41.836945,-87.68472299999999,male,,54.0,62.0,8.0
595,http://dbpedia.org/resource/Cecil_Fitzroy,1844-01-10,Norfolk,http://dbpedia.org/resource/Norfolk,Mayor of Hastings,Hastings,1894.0,1899.0,Cecil Fitzroy,,,50.8563,0.572874,male,,50.0,55.0,5.0
596,http://dbpedia.org/resource/Charles_A._Maguire,1875-05-24,{Toronto|Ontario},{http://dbpedia.org/resource/Toronto|http://dbpedia.org/resource/Ontario},Mayor of Toronto,Toronto,1922.0,1923.0,Charles Maguire,43.700001,-79.400002,43.700001,-79.400002,male,0.0,47.0,48.0,1.0
597,http://dbpedia.org/resource/Charles_Abel_Buffum,1870-01-30,La Fayette Illinois,"http://dbpedia.org/resource/La_Fayette,_Illinois",Mayor of Long Beach,Long Beach,1921.0,1924.0,Charles Abel Buffum,41.109722,-89.97361,33.768333,-118.19555700000001,male,2606.890351415385,51.0,54.0,3.0
598,http://dbpedia.org/resource/Charles_Boxton,1860-04-24,Shasta County California,"http://dbpedia.org/resource/Shasta_County,_California",Mayor of San Francisco,San Francisco,,,Charles Boxton,40.759997999999996,-122.040001,37.783333,-122.41666399999998,male,332.36450490215856,,,
599,http://dbpedia.org/resource/Charles_C._Swartz,1875-12-05,South Norwalk,http://dbpedia.org/resource/South_Norwalk,Mayor of Norwalk Connecticut,Norwalk Connecticut,1933.0,1935.0,Charles C. Swartz,,,41.093887,-73.419724,male,,58.0,60.0,2.0
600,http://dbpedia.org/resource/Charles_D._Beckwith,1838-10-22,Saratoga County New York,"http://dbpedia.org/resource/Saratoga_County,_New_York",Mayor of Paterson New Jersey,Paterson New Jersey,,,Charles D. Beckwith,,,,,male,,,,
601,http://dbpedia.org/resource/Charles_Dail,1909-01-11,Kansas City Kansas,"http://dbpedia.org/resource/Kansas_City,_Kansas",Mayor of San Diego,San Diego,,,Charles Dail,39.106667,-94.676392,32.715,-117.162498,male,2138.0352157289813,,,
602,http://dbpedia.org/resource/Charles_Evers,1922-09-11,{Decatur Mississippi|Mississippi},"{http://dbpedia.org/resource/Decatur,_Mississippi|http://dbpedia.org/resource/Mississippi}",Mayor ofFayette Mississippi,Fayette Mississippi,1969.0,1981.0,Charles Evers,32.439445,-89.111946,,,male,,47.0,59.0,12.0
603,http://dbpedia.org/resource/Charles_F._O'Neall,1875-11-12,Birdville Texas,"http://dbpedia.org/resource/Birdville,_Texas",Mayor of San Diego,San Diego,,,Charles F. O'Neall,,,32.715,-117.162498,male,,,,
604,http://dbpedia.org/resource/Charles_Harley,1861-10-10,Stoke New Zealand,"http://dbpedia.org/resource/Stoke,_New_Zealand",Mayor of Nelson,Nelson,1915.0,1917.0,Charles Harley,,,,,male,,54.0,56.0,2.0
605,http://dbpedia.org/resource/Charles_James_Brenham,1817-11-06,Frankfort Kentucky,"http://dbpedia.org/resource/Frankfort,_Kentucky",Mayor of San Francisco,San Francisco,,,Charles James Brenham,38.200001,-84.86666899999999,37.783333,-122.41666399999998,male,3265.992487337835,,,
606,http://dbpedia.org/resource/Charles_L._Smith_(Seattle),1892-10-24,{Washington (state)|Osceola Washington},"{http://dbpedia.org/resource/Washington_(state)|http://dbpedia.org/resource/Osceola,_Washington}",Mayor of Seattle,Seattle,1934.0,1936.0,Charles L. Smith (Seattle),,,47.609722,-122.333054,male,,42.0,44.0,2.0
607,http://dbpedia.org/resource/Philip_Woollaston,1944-08-17,Motueka,http://dbpedia.org/resource/Motueka,Mayor of Nelson,Nelson,1981.0,1990.0,Philip Woollaston,,,,,male,,37.0,46.0,9.0
608,http://dbpedia.org/resource/Pierre_Maudet,{1978-03-03|1978-03-06},Geneva,http://dbpedia.org/resource/Geneva,Mayor of Geneva,Geneva,,,Pierre Maudet,,,,,male,,,,
609,http://dbpedia.org/resource/Pieter_Broertjes,1952-09-20,{Netherlands|The Hague},{http://dbpedia.org/resource/Netherlands|http://dbpedia.org/resource/The_Hague},Mayor of Hilversum,Hilversum,,,Pieter Broertjes,,,52.233334,5.1666669999999995,male,,,,
610,http://dbpedia.org/resource/Pravin_Datke,1978-12-16,{India|Maharashtra|Nagpur},{http://dbpedia.org/resource/India|http://dbpedia.org/resource/Maharashtra|http://dbpedia.org/resource/Nagpur},Mayor of Nagpur,Nagpur,2014.0,,Pravin Datke,,,21.15,79.089996,male,,36.0,,
611,http://dbpedia.org/resource/R._E._Burt,1862-10-01,{Arkansas|Drew County Arkansas},"{http://dbpedia.org/resource/Arkansas|http://dbpedia.org/resource/Drew_County,_Arkansas}",Mayor ofDallas Texas,Dallas Texas,1927.0,1929.0,R. E. Burt,,,32.775833,-96.796669,male,,65.0,67.0,2.0
612,http://dbpedia.org/resource/Rafael_Cordero_Santiago,1942-10-24,{Puerto Rico|Ponce Puerto Rico},"{http://dbpedia.org/resource/Puerto_Rico|http://dbpedia.org/resource/Ponce,_Puerto_Rico}",Mayor of Ponce Puerto Rico,Ponce Puerto Rico,1989.0,,Rafael Cordero Santiago,,,,,male,,47.0,,
613,http://dbpedia.org/resource/Rajan_Pallan,1965-10-02,Thrissur,http://dbpedia.org/resource/Thrissur,Mayor of Thrissur,Thrissur,,,Rajan Pallan,10.52,76.209999,10.52,76.209999,male,0.0,,,
614,http://dbpedia.org/resource/Ralph_Day,1898-11-21,Toronto,http://dbpedia.org/resource/Toronto,Mayor of Toronto,Toronto,1938.0,1940.0,Ralph Day,43.700001,-79.400002,43.700001,-79.400002,male,0.0,40.0,42.0,2.0
615,http://dbpedia.org/resource/Ralph_Hanan,1909-06-13,{Invercargill|Invercargill (New Zealand electorate)},{http://dbpedia.org/resource/Invercargill|http://dbpedia.org/resource/Invercargill_(New_Zealand_electorate)},Mayor of Invercargill,Invercargill,1938.0,1941.0,Ralph Hanan,,,,,male,,29.0,32.0,3.0
616,http://dbpedia.org/resource/Ralph_K._Smith,1942-07-19,{Virginia|Roanoke Virginia|United States},"{http://dbpedia.org/resource/Virginia|http://dbpedia.org/resource/Roanoke,_Virginia|http://dbpedia.org/resource/United_States}",Mayor of Roanoke Virginia,Roanoke Virginia,,,Ralph K. Smith,,,,,male,,,,
617,http://dbpedia.org/resource/Hanno_Drechsler,1931-03-24,{Saxony|Schönheide},{http://dbpedia.org/resource/Saxony|http://dbpedia.org/resource/Schönheide},Mayor of Marburg,Marburg,,,Hanno Drechsler,,,,,male,,,,
618,http://dbpedia.org/resource/Hans_Tanzler,1927-03-11,Jacksonville Florida,"http://dbpedia.org/resource/Jacksonville,_Florida",Mayor of Jacksonville,Jacksonville,1967.0,,Hans Tanzler,30.336945,-81.661392,30.336945,-81.661392,male,0.0,40.0,,
619,http://dbpedia.org/resource/Hardo_Aasmäe,1951-02-11,Estonian Soviet Socialist Republic,http://dbpedia.org/resource/Estonian_Soviet_Socialist_Republic,Mayor ofTallinn,Tallinn,1990.0,1992.0,Hardo Aasmäe,,,59.437222,24.745276999999998,male,,39.0,41.0,2.0
620,http://dbpedia.org/resource/Harley_E._Knox,1899-01-26,Nebraska,http://dbpedia.org/resource/Nebraska,Mayor of San Diego,San Diego,,,Harley E. Knox,,,32.715,-117.162498,male,,,,
621,http://dbpedia.org/resource/Harold_Haugh,1949-11-23,Detroit,http://dbpedia.org/resource/Detroit,Mayor of Roseville,Roseville,2006.0,2008.0,Harold Haugh,42.33139,-83.04583000000001,,,male,,57.0,59.0,2.0
622,http://dbpedia.org/resource/Harold_L._Nash,1892-03-05,{Connecticut|Norwalk Connecticut},"{http://dbpedia.org/resource/Connecticut|http://dbpedia.org/resource/Norwalk,_Connecticut}",Mayor of Norwalk Connecticut,Norwalk Connecticut,1931.0,1933.0,Harold L. Nash,,,41.093887,-73.419724,male,,39.0,41.0,2.0
623,http://dbpedia.org/resource/Harrison_Ludington,1812-07-30,Kent New York,"http://dbpedia.org/resource/Kent,_New_York",Mayor of Milwaukee,Milwaukee,1871.0,1872.0,Harrison Ludington,41.466667,-73.683334,43.049999,-87.955833,male,1185.4783888335753,59.0,60.0,1.0
624,http://dbpedia.org/resource/Harry_Arista_Mackey,1869-06-26,{Pennsylvania|Susquehanna Depot Pennsylvania},"{http://dbpedia.org/resource/Pennsylvania|http://dbpedia.org/resource/Susquehanna_Depot,_Pennsylvania}",Mayor of Philadelphia,Philadelphia,1928.0,1931.0,Harry Arista Mackey,,,39.950001,-75.166664,male,,59.0,62.0,3.0
625,http://dbpedia.org/resource/Harry_C._Clark,1883-06-08,Bay City Michigan,"http://dbpedia.org/resource/Bay_City,_Michigan",Mayor of San Diego,San Diego,,,Harry C. Clark,43.595051,-83.888641,32.715,-117.162498,male,3122.6146740857107,,,
626,http://dbpedia.org/resource/Harry_Doggett,1853-01-11,{Hertfordshire|England},{http://dbpedia.org/resource/Hertfordshire|http://dbpedia.org/resource/England},Mayor of Brisbane,Brisbane,1913.0,1913.0,Harry Doggett,,,,,male,,60.0,60.0,0.0
627,"http://dbpedia.org/resource/Harry_G._Haskell,_Jr.",1921-05-27,{Delaware|Wilmington Delaware},"{http://dbpedia.org/resource/Delaware|http://dbpedia.org/resource/Wilmington,_Delaware}",Mayor of Wilmington Delaware,Wilmington Delaware,,,Harry G. Haskell,,,39.745834,-75.546669,male,,,,
628,http://dbpedia.org/resource/Harry_Jago,1913-03-13,{New South Wales|Chatswood New South Wales|Australia},"{http://dbpedia.org/resource/New_South_Wales|http://dbpedia.org/resource/Chatswood,_New_South_Wales|http://dbpedia.org/resource/Australia}",Mayor of Ku-ring-gai,Ku-ring-gai,,,Harry Jago,,,,,male,,,,
629,http://dbpedia.org/resource/Hazen_S._Pingree,1840-08-30,Denmark Maine,"http://dbpedia.org/resource/Denmark,_Maine",Mayor of Detroit Michigan,Detroit Michigan,1889.0,1897.0,Hazen S. Pingree,43.970276,-70.803337,42.33139,-83.04583000000001,male,1008.1020905080584,49.0,57.0,8.0
630,http://dbpedia.org/resource/Heather_Fargo,1952-12-12,Oakland California,"http://dbpedia.org/resource/Oakland,_California",Mayor of Sacramento,Sacramento,,,Heather Fargo,37.804443,-122.27253700000001,38.555557,-121.46888700000001,female,109.06310543198306,,,
631,http://dbpedia.org/resource/Helen_Boosalis,1919-08-28,{Minnesota|United States|Minneapolis},{http://dbpedia.org/resource/Minnesota|http://dbpedia.org/resource/United_States|http://dbpedia.org/resource/Minneapolis},Mayor of Lincoln,Lincoln,,,Helen Boosalis,,,,,female,,,,
632,http://dbpedia.org/resource/Helge_André_Njåstad,1980-06-05,{Norway|Bergen|Hordaland},{http://dbpedia.org/resource/Norway|http://dbpedia.org/resource/Bergen|http://dbpedia.org/resource/Hordaland},Mayor ofAustevoll,Austevoll,,,Helge André Njåstad,,,,,male,,,,
633,http://dbpedia.org/resource/Henry_Clay_Evans,1843-06-18,Juniata County Pennsylvania,"http://dbpedia.org/resource/Juniata_County,_Pennsylvania",Mayor ofChattanooga Tennessee,Chattanooga Tennessee,1882.0,1883.0,H. Clay Evans,,,,,male,,39.0,40.0,1.0
634,http://dbpedia.org/resource/Henry_F._Teschemacher,1823-02-16,Boston,http://dbpedia.org/resource/Boston,Mayor of San Francisco,San Francisco,,,Henry F. Teschemacher,42.358055,-71.063614,37.783333,-122.41666399999998,male,4330.0149652705895,,,
635,http://dbpedia.org/resource/Henry_H._Crapo,1804-05-24,Dartmouth Massachusetts,"http://dbpedia.org/resource/Dartmouth,_Massachusetts",Mayor of the City of Flint,the City of Flint,1860.0,1861.0,هنري هاولاند كرابو,41.614445,-70.969719,,,male,,56.0,57.0,1.0
636,http://dbpedia.org/resource/Henry_Holland_(mayor),1859-12-07,{East Riding of Yorkshire|Nafferton},{http://dbpedia.org/resource/East_Riding_of_Yorkshire|http://dbpedia.org/resource/Nafferton},Mayor of Christchurch,Christchurch,1925.0,1919.0,Henry Holland (mayor),,,-43.529999,172.620285,male,,66.0,60.0,-6.0
637,http://dbpedia.org/resource/Henry_L._Marsh,1933-12-10,{Virginia|Richmond Virginia|United States},"{http://dbpedia.org/resource/Virginia|http://dbpedia.org/resource/Richmond,_Virginia|http://dbpedia.org/resource/United_States}",Mayor of Richmond Virginia,Richmond Virginia,,,Henry L. Marsh,,,37.533333,-77.466667,male,,,,
638,http://dbpedia.org/resource/Henry_Mellus,1816-08-24,Dorchester Boston,"http://dbpedia.org/resource/Dorchester,_Boston",Mayor of Los Angeles,Los Angeles,,,Henry Mellus,42.316666,-71.050003,34.049999,-118.25,male,4168.621803989986,,,
639,http://dbpedia.org/resource/Henry_Perrin_Coon,1822-09-30,Columbia County New York,"http://dbpedia.org/resource/Columbia_County,_New_York",Mayor of San Francisco,San Francisco,,,Henry Perrin Coon,,,37.783333,-122.41666399999998,male,,,,
640,http://dbpedia.org/resource/Henry_T._Hazard,1844-07-31,Evanston Illinois,"http://dbpedia.org/resource/Evanston,_Illinois",Mayor of Los Angeles,Los Angeles,,,Henry T. Hazard,42.046391,-87.694725,34.049999,-118.25,male,2800.1877939924457,,,
641,http://dbpedia.org/resource/Henry_Thacker,1870-03-20,Okains Bay,http://dbpedia.org/resource/Okains_Bay,Mayor of Christchurch,Christchurch,1914.0,1922.0,Henry Thacker,,,-43.529999,172.620285,male,,44.0,52.0,8.0
642,http://dbpedia.org/resource/Henry_Yesler,1810-12-02,Hagerstown Maryland,"http://dbpedia.org/resource/Hagerstown,_Maryland",Mayor of Seattle,Seattle,1874.0,1875.0,Henry Yesler,39.642776,-77.720001,47.609722,-122.333054,male,3642.560112593074,64.0,65.0,1.0
643,http://dbpedia.org/resource/Herbert_Melville_Guest,1853-01-29,Kidderminster,http://dbpedia.org/resource/Kidderminster,Mayor of Klerksdorp,Klerksdorp,1910.0,1911.0,Herbert Melville Guest,,,,,male,,57.0,58.0,1.0
644,http://dbpedia.org/resource/Jose_Kattukkaran,1950-06-05,Thrissur,http://dbpedia.org/resource/Thrissur,Mayor of Thrissur,Thrissur,,2004.0,Jose Kattukkaran,10.52,76.209999,10.52,76.209999,male,0.0,,54.0,
645,http://dbpedia.org/resource/Jose_Mascarel,1816-04-18,{Menton|Marseille},{http://dbpedia.org/resource/Menton|http://dbpedia.org/resource/Marseille},Mayor of Los Angeles,Los Angeles,,,Jose Mascarel,,,34.049999,-118.25,male,,,,
646,"http://dbpedia.org/resource/Joseph_A._Doorley,_Jr.",1930-10-12,Providence Rhode Island,"http://dbpedia.org/resource/Providence,_Rhode_Island",Mayor of Providence Rhode Island,Providence Rhode Island,,,Joseph A. Doorley Jr.,41.823612,-71.422226,41.823612,-71.422226,male,0.0,,,
647,http://dbpedia.org/resource/Joseph_Alioto,1916-02-12,San Francisco,http://dbpedia.org/resource/San_Francisco,Mayor of San Francisco,San Francisco,,,Joseph Alioto,37.783333,-122.41666399999998,37.783333,-122.41666399999998,male,0.0,,,
648,http://dbpedia.org/resource/Joseph_Auty_Harley_(Second),1895-09-29,Nelson New Zealand,"http://dbpedia.org/resource/Nelson,_New_Zealand",Mayor of Nelson,Nelson,1947.0,1956.0,Joseph Auty Harley (Second),-41.5,172.833328,,,male,,52.0,61.0,9.0
649,http://dbpedia.org/resource/Joseph_Curtatone,1966-06-28,{Somerville Massachusetts|Massachusetts|United States},"{http://dbpedia.org/resource/Somerville,_Massachusetts|http://dbpedia.org/resource/Massachusetts|http://dbpedia.org/resource/United_States}",Mayor of Somerville,Somerville,,,Joseph Curtatone,42.387501,-71.099998,,,male,,,,
650,http://dbpedia.org/resource/Joseph_Gonzales_(politician),1862-09-11,Ascension Parish Louisiana,"http://dbpedia.org/resource/Ascension_Parish,_Louisiana",Mayor ofGonzalesLouisiana,GonzalesLouisiana,1922.0,1932.0,Joseph Gonzales (politician),,,,,male,,60.0,70.0,10.0
651,http://dbpedia.org/resource/Joseph_J._Fern,1872-08-25,Kohala Hawaii,"http://dbpedia.org/resource/Kohala,_Hawaii",Mayor of Honolulu,Honolulu,1917.0,1915.0,Joseph J. Fern,,,21.299999,-157.816666,male,,45.0,43.0,-2.0
652,http://dbpedia.org/resource/Joseph_Mruk,1903-11-06,Buffalo New York,"http://dbpedia.org/resource/Buffalo,_New_York",Mayor of Buffalo,Buffalo,,,Joseph Mruk,42.904724,-78.84944200000001,,,male,,,,
653,"http://dbpedia.org/resource/Joseph_S._Clark,_Jr.",1901-10-21,{Pennsylvania|Philadelphia},{http://dbpedia.org/resource/Pennsylvania|http://dbpedia.org/resource/Philadelphia},Mayor of Philadelphia Pennsylvania,Philadelphia Pennsylvania,,,Joseph S. Clark Jr.,,,39.950001,-75.166664,male,,,,
654,http://dbpedia.org/resource/Joseph_Warder,1878-06-17,Jeffersonville Indiana,"http://dbpedia.org/resource/Jeffersonville,_Indiana",Mayor of Jeffersonville,Jeffersonville,1904.0,1925.0,Joseph Warder,38.295555,-85.731392,,,male,,26.0,47.0,21.0
655,http://dbpedia.org/resource/Joshua_G._Hall,1828-11-05,{New Hampshire|Wakefield New Hampshire},"{http://dbpedia.org/resource/New_Hampshire|http://dbpedia.org/resource/Wakefield,_New_Hampshire}",Mayor ofDover New Hampshire,Dover New Hampshire,1866.0,1867.0,Joshua G. Hall,,,,,male,,38.0,39.0,1.0
656,http://dbpedia.org/resource/Joshua_J._Cohen,1973-05-31,{Maryland|Annapolis Maryland},"{http://dbpedia.org/resource/Maryland|http://dbpedia.org/resource/Annapolis,_Maryland}",Mayor of Annapolis,Annapolis,,,Joshua J. Cohen,,,38.972946,-76.50116,male,,,,
657,"http://dbpedia.org/resource/Josiah_Quincy,_Jr.",1802-01-17,Boston,http://dbpedia.org/resource/Boston,Mayor of Boston Massachusetts,Boston Massachusetts,,,"Josiah Quincy, Jr.",42.358055,-71.063614,42.358055,-71.063614,male,0.0,,,
658,http://dbpedia.org/resource/Josian_Santiago,1957-08-27,Comerío Puerto Rico,"http://dbpedia.org/resource/Comerío,_Puerto_Rico",Mayor of the Autonomous Municipality ofComerío,the Autonomous Municipality ofComerío,,,Josian Santiago,18.218056,-66.226112,,,male,,,,
659,http://dbpedia.org/resource/José_Fortunati,1955-10-24,{Brazil|Rio Grande do Sul|Flores da Cunha},{http://dbpedia.org/resource/Brazil|http://dbpedia.org/resource/Rio_Grande_do_Sul|http://dbpedia.org/resource/Flores_da_Cunha},Mayor of Porto Alegre,Porto Alegre,,,José Fortunati,,,,,male,,,,
660,http://dbpedia.org/resource/João_Verle,1939-11-29,{Brazil|Santa Catarina (state)|Caçador},{http://dbpedia.org/resource/Brazil|http://dbpedia.org/resource/Santa_Catarina_(state)|http://dbpedia.org/resource/Caçador},Mayor of Porto Alegre,Porto Alegre,,,João Verle,,,,,male,,,,
661,http://dbpedia.org/resource/Juan_Angel_Tió_Malaret,1874-02-26,{Puerto Rico|San Germán Puerto Rico},"{http://dbpedia.org/resource/Puerto_Rico|http://dbpedia.org/resource/San_Germán,_Puerto_Rico}",Mayor ofSan Germán Puerto Rico,San Germán Puerto Rico,1917.0,1920.0,Juan Angel Tió Malaret,,,,,male,,43.0,46.0,3.0
662,http://dbpedia.org/resource/Juan_Aubín_Cruz_Manzano,1948-06-11,Manatí Puerto Rico,"http://dbpedia.org/resource/Manatí,_Puerto_Rico",Mayor of Manatí,Manatí,,,Juan Aubín Cruz Manzano,18.432501000000002,-66.484444,18.432501000000002,-66.484444,male,0.0,,,
663,http://dbpedia.org/resource/Juan_Carlos_García_Padilla,1968-03-10,{Puerto Rico|Coamo Puerto Rico},"{http://dbpedia.org/resource/Puerto_Rico|http://dbpedia.org/resource/Coamo,_Puerto_Rico}",Mayor ofCoamo,Coamo,2000.0,,Juan Carlos García Padilla,,,18.08,-66.35805500000001,male,,32.0,,
664,http://dbpedia.org/resource/Juan_Carlos_Marino_(Argentine_politician),1963-10-23,{Buenos Aires Province|Argentina|Adolfo Alsina Partido},{http://dbpedia.org/resource/Buenos_Aires_Province|http://dbpedia.org/resource/Argentina|http://dbpedia.org/resource/Adolfo_Alsina_Partido},Mayor ofMiguel RiglosLa Pampa,Miguel RiglosLa Pampa,1995.0,2003.0,Juan Carlos Marino,-38.133334999999995,-61.966667,,,male,,32.0,40.0,8.0
665,http://dbpedia.org/resource/Juan_Carlos_Navarro_(politician),1961-10-19,{Panama|Panama City},{http://dbpedia.org/resource/Panama|http://dbpedia.org/resource/Panama_City},Mayor of Panama City,Panama City,1999.0,2009.0,Juan Carlos Navarro (politician),,,8.983334,-79.51666999999999,male,,38.0,48.0,10.0
666,http://dbpedia.org/resource/Juan_Carlos_Rousselot,1935-06-24,{Chaco Province|Argentina},{http://dbpedia.org/resource/Chaco_Province|http://dbpedia.org/resource/Argentina},Mayor of Morón,Morón,,,Juan Carlos Rousselot,-27.451389000000002,-58.986668,,,male,,,,
667,http://dbpedia.org/resource/Judith_Cajes,1957-07-20,{Philippines|Bohol|Getafe},{http://dbpedia.org/resource/Philippines|http://dbpedia.org/resource/Bohol|http://dbpedia.org/resource/Getafe},Mayor ofTrinidad Bohol,Trinidad Bohol,,,Judith Cajes,,,,,female,,,,
668,http://dbpedia.org/resource/Judson_L._Transue,1897-02-15,Williamson New York,"http://dbpedia.org/resource/Williamson,_New_York",Mayor of the City of Flint Michigan,the City of Flint Michigan,1924.0,1927.0,Judson L. Transue,43.279724,-77.186386,,,male,,27.0,30.0,3.0
669,http://dbpedia.org/resource/Jules_Ferry,1832-04-05,Saint-Dié-des-Vosges,http://dbpedia.org/resource/Saint-Dié-des-Vosges,Mayor of Paris,Paris,,,Jules Ferry,,,,,male,,,,
670,http://dbpedia.org/resource/Julio_César_Saguier,{1935-06-18|1935-07-18},{Buenos Aires|Argentina},{http://dbpedia.org/resource/Buenos_Aires|http://dbpedia.org/resource/Argentina},Mayor of Buenos Aires,Buenos Aires,,,Julio César Saguier,,,,,male,,,,
671,http://dbpedia.org/resource/Julián_Muñoz,1948-11-24,{Spain|Province of Ávila|El Arenal Ávila},"{http://dbpedia.org/resource/Spain|http://dbpedia.org/resource/Province_of_Ávila|http://dbpedia.org/resource/El_Arenal,_Ávila}",Mayor ofMarbella,Marbella,2002.0,2003.0,Julián Muñoz,,,,,male,,54.0,55.0,1.0
672,http://dbpedia.org/resource/Jussi_Pajunen,1954-09-05,{Finland|Helsinki},{http://dbpedia.org/resource/Finland|http://dbpedia.org/resource/Helsinki},Mayor of Helsinki,Helsinki,,,Jussi Pajunen,,,,,male,,,,
673,http://dbpedia.org/resource/K._Ganeshalingam,1938-01-03,{British Ceylon|Puloly},{http://dbpedia.org/resource/British_Ceylon|http://dbpedia.org/resource/Puloly},Mayor of Colombo,Colombo,,,K. Ganeshalingam,,,6.934444,79.842781,male,,,,
674,http://dbpedia.org/resource/Glenn_Cunningham_(Nebraska),1912-09-10,Omaha Nebraska,"http://dbpedia.org/resource/Omaha,_Nebraska",Mayor of Omaha,Omaha,1948.0,1954.0,Glenn Clarence Cunningham,41.25,-96.0,41.25,-96.0,male,0.0,36.0,42.0,6.0
675,http://dbpedia.org/resource/Irvine_B._Hill,1927-07-02,Norfolk Virginia,"http://dbpedia.org/resource/Norfolk,_Virginia",Mayor ofNorfolk Virginia,Norfolk Virginia,,,Irvine B. Hill,36.916668,-76.199997,,,male,,,,
